query_id	entrez_gene_id	gene_symbol_norm
loo_11703336_1	5277	PIG-A
loo_11703336_9	5277	PIG-A
loo_11736760_0	959	CD154
loo_11745360_3	7454	WAS
loo_11745360_9	7454	WAS
loo_11746040_3	2261	FGFR3
loo_11746040_4	2261	FGFR3
loo_11746755_0	472	ATM
loo_11746755_2	472	ATM
loo_11746755_4	472	ATM
loo_11757950_2	6329	SCN4A
loo_11783490_4	3251	HPRT
loo_11783491_1	1807	DPYS
loo_11783502_4	3251	HPRT
loo_11788616_5	367	AR
loo_11796409_2	175	AGA
loo_11796409_7	175	AGA
loo_11802776_0	249	ALPL
loo_11807402_2	846	CASR
loo_11817654_1	659	BMPR2
loo_11820732_0	1029	CDKN2A
loo_118222_8	2993	GYPA
loo_11830610_5	472	ATM
loo_11851332_0	3075	CFH
loo_11851332_10	3075	CFH
loo_11859213_0	1029	CDKN2A
loo_11874499_3	27032	ATP2C1
loo_11874499_5	27032	ATP2C1
loo_11874499_8	27032	ATP2C1
loo_11886536_0	27032	ATP2C1
loo_11897824_3	472	ATM
loo_11914035_1	38	ACAT1
loo_11914035_2	38	ACAT1
loo_11914035_3	38	ACAT1
loo_11914220_1	6949	TCOF1
loo_1191552_3	2158	F9
loo_11920643_3	672	BRCA1
loo_11920643_10	675	BRCA2
loo_11921121_0	1861	TOR1A
loo_11932316_3	5172	SLC26A4
loo_11932316_4	5172	SLC26A4
loo_11939514_0	3043	HBB
loo_11949932_0	2548	GAA
loo_11968085_2	215	ABCD1
loo_11968085_4	3897	L1CAM
loo_11982911_0	4860	PNP
loo_11983112_1	8456	WHN
loo_12009375_0	6716	SRD5A2
loo_12010428_4	3998	LMAN1
loo_12011157_0	1420	CRYGC
loo_12028042_6	2159	F10
loo_12028042_12	2159	F10
loo_12052256_4	11200	CHEK2
loo_12052256_6	11200	CHEK2
loo_12064901_0	2539	G6PD
loo_12064901_3	2539	G6PD
loo_12070251_9	1387	CREBBP
loo_12070251_14	1387	CREBBP
loo_12070251_24	1387	CREBBP
loo_12070256_0	158	ADSL
loo_12070261_2	4292	MLH1
loo_12072887_0	3158	HMGCS2
loo_12091241_0	1378	CR1
loo_12110435_1	2132	EXT2
loo_12114496_15	94	ACVRL1
loo_12123485_6	1756	DMD
loo_12123485_10	1756	DMD
loo_12124176_1	4436	MSH2
loo_12124176_3	4436	MSH2
loo_12124729_0	5308	PITX2
loo_12124814_17	672	BRCA1
loo_12126929_4	3561	IL2RG
loo_12127401_3	7157	TP53
loo_12136126_1	132884	LBN
loo_12139572_0	4914	NTRK1
loo_12144060_0	3043	HBB
loo_12145342_7	6528	SLC5A5
loo_12149236_1	28	ABO
loo_12161600_1	4204	MECP2
loo_12161610_4	668	FOXL2
loo_12161610_6	668	FOXL2
loo_12162500_1	846	CASR
loo_12165201_4	4068	SH2D1A
loo_12181027_0	2155	F7
loo_12186366_1	3689	ITGB2
loo_12189161_1	1789	DNMT3B
loo_12189486_0	93986	FOXP2
loo_12192408_0	93986	FOXP2
loo_12205650_0	5621	PRNP
loo_12208141_1	3651	PDX1
loo_12220454_4	157680	COH1
loo_12224067_7	64421	DCLRE1C
loo_12225829_1	7045	BIGH3
loo_12235114_5	3172	HNF4A
loo_12325021_1	540	ATP7B
loo_12358944_0	2243	FGA
loo_12366788_0	3105	HLA-A
loo_12376949_2	182	JAG1
loo_12384777_14	3704	ITPA
loo_12392513_0	3105	HLA-A
loo_12393597_0	2260	FGFR1
loo_12400065_1	668	FOXL2
loo_12434264_6	6261	RYR1
loo_12436247_2	7248	TSC1
loo_12436247_6	7248	TSC1
loo_12439904_0	6197	RSK2
loo_12447595_0	5873	RAB27A
loo_12459588_0	8492	PRSS12
loo_12473770_4	1861	TOR1A
loo_12478351_0	6928	HNF1B
loo_12499399_0	9499	MYOT
loo_12525542_1	9381	OTOF
loo_12525542_2	9381	OTOF
loo_12529710_8	1493	CTLA4
loo_12529710_9	1493	CTLA4
loo_12533831_6	1499	CTNNB1
loo_12537652_2	4292	MLH1
loo_12541220_0	5925	RB1
loo_12546192_5	4524	MTHFR
loo_12548737_4	8086	AAAS
loo_12548737_5	8086	AAAS
loo_12552559_1	472	ATM
loo_12554676_1	1300	COL10A1
loo_12555243_0	4204	MECP2
loo_12555243_2	4204	MECP2
loo_12555948_4	2184	FAH
loo_12557139_2	540	ATP7B
loo_12566521_0	4763	NF1
loo_12566521_1	4763	NF1
loo_12566528_0	5979	RET
loo_12566528_2	5979	RET
loo_12566529_6	6473	SHOX
loo_12574188_3	846	CASR
loo_12577200_1	8518	IKBKAP
loo_12580936_5	846	CASR
loo_12599199_0	672	BRCA1
loo_12599199_1	672	BRCA1
loo_12601712_0	5621	PRNP
loo_12607113_0	6609	SMPD1
loo_12610651_1	6323	SCN1A
loo_12614224_0	3039	HBA1
loo_12620993_4	3239	HOXD13
loo_12624724_1	672	BRCA1
loo_12626389_9	5373	PMM2
loo_12657623_2	4313	MMP2
loo_12663460_4	5468	PPARG
loo_12673664_0	1756	DMD
loo_12676901_5	64324	NSD1
loo_12676911_5	2717	GLA
loo_12686701_2	6469	SHH
loo_12692518_4	1050	CEBPA
loo_12692552_1	51128	SAR1B
loo_12692552_4	51128	SAR1B
loo_12692552_7	51128	SAR1B
loo_12692552_9	51128	SAR1B
loo_12693783_0	4860	PNP
loo_12699446_4	6716	SRD5A2
loo_12705493_1	2584	GALK1
loo_12721840_3	2588	GALNS
loo_12734659_3	8291	DYSF
loo_12745755_0	10686	CLDN16
loo_12746390_0	9839	ZFHX1B
loo_12746390_2	9839	ZFHX1B
loo_12750701_0	2322	FLT3
loo_12754369_2	54209	TREM2
loo_12772054_0	2153	F5
loo_12794685_0	6389	SDHA
loo_12807974_10	6392	SDHD
loo_12807974_13	7428	VHL
loo_12839569_3	5317	PKP1
loo_12839583_5	1287	COL4A5
loo_12843335_4	27349	MT
loo_12843338_8	23418	CRB1
loo_12843338_9	23418	CRB1
loo_1284529_0	1080	CFTR
loo_1284537_3	1080	CFTR
loo_1284889_1	1080	CFTR
loo_12864806_0	412	STS
loo_12871427_0	2147	F2
loo_12871526_0	462	SERPINC1
loo_12871526_1	462	SERPINC1
loo_12898237_0	2203	FBP1
loo_12900898_0	8910	SGCE
loo_12901799_3	324	APC
loo_12901799_7	324	APC
loo_12910488_0	174	AFP
loo_12915085_1	23209	MLC1
loo_12915454_0	4595	MYH
loo_12920076_5	9839	ZFHX1B
loo_12933951_1	1593	CYP27A1
loo_12955420_1	5265	SERPINA1
loo_12960220_2	5979	RET
loo_12961049_0	2261	FGFR3
loo_12974744_4	5172	SLC26A4
loo_12975291_2	5071	PARK2
loo_1301202_0	5053	PAH
loo_1301924_2	1760	DMPK
loo_1301960_0	2157	F8
loo_1308352_0	4128	MAOA
loo_1362326_1	1121	CHM
loo_13937326_2	5172	SLC26A4
loo_14008635_1	7038	TG
loo_14008635_6	7038	TG
loo_1404299_0	6010	RHO
loo_14075877_3	2539	G6PD
loo_14193673_0	2263	FGFR2
loo_1428943_0	3043	HBB
loo_1438069_0	1536	CYBB
loo_14507861_2	1545	CYP1B1
loo_14508504_0	6611	SMS
loo_14508802_2	2160	F11
loo_14508802_4	2160	F11
loo_14510623_2	7337	UBE3A
loo_14520560_18	6606	SMN1
loo_14520560_19	6606	SMN1
loo_14556775_0	1991	ELANE
loo_14564217_4	2260	FGFR1
loo_14564217_5	2260	FGFR1
loo_14569132_3	4763	NF1
loo_14569140_3	672	BRCA1
loo_14582926_0	326	AIRE
loo_14584079_0	1029	CDKN2A
loo_14584079_2	7157	TP53
loo_14584079_7	672	BRCA1
loo_14600466_3	5376	PMP22
loo_14603469_0	23209	MLC1
loo_14607829_0	6834	SURF1
loo_14635102_1	875	CBS
loo_14656244_0	7157	TP53
loo_14662596_3	2512	FTL
loo_14662596_13	2512	FTL
loo_14671404_0	2778	GNAS1
loo_14671404_3	2778	GNAS1
loo_14676542_0	582	BBS1
loo_14680778_0	6295	SAG
loo_14689055_3	190	DAX1
loo_14705114_0	4137	MAPT
loo_14705114_3	4137	MAPT
loo_14711353_2	7139	TNNT2
loo_14711353_5	4634	MYL3
loo_14711353_6	4634	MYL3
loo_14712351_1	11315	PARK7
loo_14712351_13	11315	PARK7
loo_14712351_14	11315	PARK7
loo_14726398_0	7428	VHL
loo_14739494_0	5979	RET
loo_14743013_2	1420	CRYGC
loo_14743013_10	8419	BFSP2
loo_14757866_0	9839	ZFHX1B
loo_14757931_0	7018	TF
loo_1493647_0	3815	KIT
loo_14986065_0	5156	PDGFRA
loo_14986124_1	1727	CYB5R3
loo_14991359_0	2705	GJB1
loo_14996130_0	7051	TGM1
loo_14999500_1	1641	DCX
loo_15008266_1	3039	HBA1
loo_15025720_1	1080	CFTR
loo_15025726_0	5897	RAG2
loo_15026311_0	2160	F11
loo_15032979_9	2200	FBN1
loo_15032980_0	773	CACNA1A
loo_15044642_0	1187	CLCNKA
loo_15047754_0	3077	HFE
loo_15065106_5	9839	ZFHX1B
loo_1509262_1	5449	POU1F1
loo_15099349_6	4292	MLH1
loo_15105049_0	4221	MEN1
loo_15107922_0	1536	CYBB
loo_15128923_0	38	ACAT1
loo_15128923_3	38	ACAT1
loo_15138794_0	5627	PROS1
loo_15138794_1	5627	PROS1
loo_15140127_10	2160	F11
loo_15141052_16	4041	LRP5
loo_15141052_17	4041	LRP5
loo_15143336_0	4436	MSH2
loo_15146023_0	5521	PPP2R2B
loo_15146185_8	25836	NIPBL
loo_15150569_2	3815	KIT
loo_15150778_2	1028	CDKN1C
loo_15164409_5	472	ATM
loo_15166271_18	3039	HBA1
loo_15166913_1	2243	FGA
loo_1517101_2	3043	HBB
loo_1517101_3	3043	HBB
loo_1517101_10	3043	HBB
loo_15171997_5	5053	PAH
loo_15173248_0	773	CACNA1A
loo_15173248_5	773	CACNA1A
loo_15173248_6	773	CACNA1A
loo_15173252_4	4948	OCA2
loo_1517757_0	1674	DES
loo_15177960_7	7045	TGFBI
loo_15180874_1	2160	F11
loo_1518850_1	213	ALB
loo_1518850_5	213	ALB
loo_15197575_1	4952	OCRL1
loo_15202612_2	116085	SLC22A12
loo_15210133_3	1832	DSP
loo_15219231_4	2296	FOXC1
loo_15221799_1	948	CD36
loo_15223230_0	5836	PYGL
loo_15234334_1	2593	GAMT
loo_15234655_2	2512	FTL
loo_15235038_2	4436	MSH2
loo_15238429_0	7012	TERC
loo_15238429_8	7012	TERC
loo_15248152_6	5781	PTPN11
loo_15252722_5	5913	RAPSN
loo_15253766_12	2706	GJB2
loo_15269180_0	4361	MRE11
loo_15279913_0	7173	TPO
loo_15279913_1	7173	TPO
loo_15281351_0	5573	PRKAR1A
loo_15281351_1	5573	PRKAR1A
loo_15286165_2	2235	FECH
loo_15286165_3	2235	FECH
loo_15298354_2	4000	LMNA
loo_15305106_0	6606	SMN1
loo_15308625_0	477	ATP1A2
loo_15309195_1	5649	RELN
loo_15324326_1	6647	SOD1
loo_15324326_2	6647	SOD1
loo_15326622_4	7040	TGFB1
loo_15334550_0	4297	MLL
loo_15338008_3	7545	ZIC1
loo_15355434_3	10084	PQBP1
loo_15355434_6	10084	PQBP1
loo_15355434_7	10084	PQBP1
loo_15358555_0	3784	KCNQ1
loo_15365999_10	1080	CFTR
loo_1536787_0	5184	PEPD
loo_15378351_1	54658	UGT1A1
loo_15378351_2	54658	UGT1A1
loo_15382050_1	4292	MLH1
loo_15382050_5	4292	MLH1
loo_15389992_0	2643	GCH1
loo_15389993_1	2720	GLB1
loo_15390132_3	2512	FTL
loo_15459969_0	5727	PTCH
loo_15459969_10	5727	PTCH
loo_15464427_1	5538	CLN1
loo_15468310_1	1536	CYBB
loo_15469902_2	7454	WAS
loo_15470753_1	2705	GJB1
loo_15479196_4	2138	EYA1
loo_15483080_2	8195	MKKS
loo_15483095_5	5447	POR
loo_15483650_0	7468	NSD2
loo_15483650_5	7468	NSD2
loo_15491396_1	2138	EYA1
loo_15497462_2	590	BCHE
loo_15519141_0	3257	HPS1
loo_15520401_9	2022	ENG
loo_15520408_5	4763	NF1
loo_15521008_2	9076	CLDN1
loo_15521993_5	3425	IDUA
loo_15525497_3	9095	TPIT
loo_15531515_0	79577	HRPT2
loo_15531515_2	79577	HRPT2
loo_15534274_0	4125	MAN2B1
loo_15534274_1	4125	MAN2B1
loo_15563884_0	2328	FMO3
loo_15565285_1	729	C6
loo_15566413_0	865	CBFB
loo_1557316_0	3423	IDS
loo_15575848_1	1536	CYBB
loo_15588382_3	5979	RET
loo_15588382_10	5979	RET
loo_15591269_0	659	BMPR2
loo_15613026_0	2266	FGG
loo_15613026_3	2266	FGG
loo_15613050_2	2157	F8
loo_15618242_0	1286	COL4A4
loo_15618242_1	1286	COL4A4
loo_15618664_0	1576	CYP3A4
loo_1562373_1	4068	SH2D1A
loo_1562462_0	7157	TP53
loo_15632207_0	2266	FGG
loo_15635065_0	10743	RAI1
loo_15635066_0	6496	SIX3
loo_15635834_0	5077	PAX3
loo_15642852_7	126	ADH1C
loo_15644840_0	3718	JAK3
loo_1565641_0	2266	FGG
loo_15661025_0	3575	IL7RA
loo_15666309_4	5351	PLOD1
loo_15666840_3	5447	POR
loo_15668447_7	4000	LMNA
loo_15669678_1	3145	HMBS
loo_15682412_1	2157	F8C
loo_15682412_5	2157	F8C
loo_15683621_9	675	BRCA2
loo_15689433_5	7840	ALMS1
loo_15690409_0	4534	MTM1
loo_15708284_2	3861	KRT14
loo_15708284_9	3849	KRT2E
loo_15712380_1	695	BTK
loo_15716018_1	174	AFP
loo_15719174_1	54840	APTX
loo_15720302_0	6606	SMN1
loo_15726581_0	1861	TOR1A
loo_15729559_1	915	CD3D
loo_15733270_0	4653	MYOC
loo_15735229_0	3767	KCNJ11
loo_15743976_1	9429	ABCG2
loo_15744028_2	5979	RET
loo_15759101_0	2184	FAH
loo_15779233_2	6598	INI1
loo_15788789_3	2645	GCK
loo_15795540_0	2266	FGG
loo_15797184_0	3423	IDS
loo_15797184_9	3423	IDS
loo_15800961_1	847	CAT
loo_15800961_2	847	CAT
loo_15804753_2	3251	HPRT1
loo_15811014_1	4534	MTM1
loo_15819986_1	6439	SFTPB
loo_15821736_2	4261	MHC2TA
loo_15837969_2	2956	MSH6
loo_15841082_1	51079	GRIM-19
loo_15852399_8	1639	DCTN1
loo_15858146_8	4436	MSH2
loo_15858153_3	5979	RET
loo_15858154_8	1080	CFTR
loo_15858154_9	1080	CFTR
loo_15870181_2	355	FAS
loo_15870828_0	4292	MLH1
loo_15870828_1	4292	MLH1
loo_1588013_0	5476	CTSA
loo_1588013_1	5476	CTSA
loo_1588013_4	5476	CTSA
loo_1588018_7	443	ASPA
loo_15880705_1	1300	COL10A1
loo_15886230_5	326	AIRE
loo_15907288_1	7084	TK2
loo_15908988_0	4758	NEU1
loo_15918062_0	23230	VPS13A
loo_15918062_1	23230	VPS13A
loo_15918062_5	23230	VPS13A
loo_15918062_7	23230	VPS13A
loo_15923275_0	4292	MLH1
loo_15924140_1	3460	IFNGR2
loo_15935830_2	462	SERPINC1
loo_15944839_0	6247	XLRS1
loo_15968394_1	2155	F7
loo_15978099_2	5624	PROC
loo_15986041_0	85358	SHANK3
loo_15986041_2	85358	SHANK3
loo_15987702_6	6390	SDHB
loo_15996221_1	5781	PTPN11
loo_15996881_1	2539	G6PD
loo_16001438_6	825	CAPN3
loo_16001438_8	825	CAPN3
loo_16005615_6	4763	NF1
loo_16005615_7	4763	NF1
loo_16006166_2	551	AVP
loo_16014636_2	5728	PTEN
loo_16020314_0	5925	RB1
loo_16020314_1	2261	FGFR3
loo_16024869_2	10002	NR2E3
loo_16042583_8	2956	MSH6
loo_16044199_6	1717	DHCR7
loo_16051530_2	1080	CFTR
loo_16052298_0	2153	F5
loo_1606666_2	4625	MYH7
loo_16075239_3	1080	CFTR
loo_16088201_1	2492	FSHR
loo_16100500_0	6535	SLC6A8
loo_16113234_0	2623	GATA1
loo_16123440_4	5995	RGR
loo_16140555_11	860	RUNX2
loo_16140555_16	860	RUNX2
loo_16158439_3	26503	SLC17A5
loo_16162639_3	4627	MYH9
loo_16166055_1	2719	GPC3
loo_16171792_5	1589	CYP21B
loo_16176170_2	5277	PIGA
loo_16177125_4	3458	IFNG
loo_16188808_2	3425	IDUA
loo_1618904_1	1280	COL2A1
loo_16194209_0	2244	FGB
loo_16194838_0	5498	PPOX
loo_16197375_1	1294	COL7A1
loo_16225627_0	103	DSRAD
loo_16226090_0	6331	SCN5A
loo_16252063_5	64324	NSD1
loo_16253604_2	4607	MYBPC3
loo_16258541_0	1956	EGFR
loo_16260430_2	4158	MC2R
loo_16264330_2	2000	ELF4
loo_16272258_0	64324	NSD1
loo_1627356_0	5009	OTC
loo_1627356_7	5009	OTC
loo_16278852_1	5091	PC
loo_16282375_0	6469	SHH
loo_16282375_3	6469	SHH
loo_16286772_3	3952	LEP
loo_16300957_1	2706	GJB2
loo_16300957_2	2706	GJB2
loo_16303964_1	5080	PAX6
loo_16304410_6	51206	GP6
loo_16306095_2	6197	RPS6KA3
loo_16307546_1	3043	HBB
loo_16307546_3	3043	HBB
loo_16307546_6	3043	HBB
loo_16307898_3	875	CBS
loo_16323008_6	7546	ZIC2
loo_16323008_9	6469	SHH
loo_16327006_6	91647	ATP12
loo_16333316_0	5083	PAX9
loo_16333843_1	6439	SFTPB
loo_16344627_6	114548	CIAS1
loo_16352682_2	8074	FGF23
loo_16354225_0	549	AUH
loo_16359474_4	9211	LGI1
loo_1637137_2	3730	ANOS1
loo_1637137_3	3730	ANOS1
loo_16380909_0	5354	PLP1
loo_16382447_0	51119	SBDS
loo_16384823_0	8481	OFD1
loo_1643025_3	5624	PROC
loo_16431885_0	7132	TNFRSF1A
loo_16433700_4	324	APC
loo_16437140_0	7157	TP53
loo_16445774_2	11146	GLMN
loo_16462584_0	3039	HBA1
loo_16467868_0	7150	TOP1
loo_16476823_1	80025	PANK2
loo_16493442_3	1080	CFTR
loo_16493442_7	1080	CFTR
loo_16495038_8	3423	IDS
loo_16501576_12	283	ANG
loo_16501576_13	283	ANG
loo_16511512_0	7012	TERC
loo_16515586_3	672	BRCA1
loo_16518657_4	6121	RPE65
loo_16518657_6	6121	RPE65
loo_16518657_8	6121	RPE65
loo_16531729_2	9820	CUL7
loo_16543361_0	1789	DNMT3B
loo_16550559_9	2566	GABRG2
loo_16552425_4	2019	EN1
loo_16580020_1	4854	NOTCH3
loo_16595585_4	10686	CLDN16
loo_16604398_0	24	ABCA4
loo_16607617_5	825	CAPN3
loo_16607929_0	6770	STAR
loo_1663780_0	3932	LCK
loo_16699754_1	3423	IDS
loo_16707554_0	8671	SLC4A4
loo_16707622_0	6794	STK11
loo_16716283_0	2542	SLC37A4
loo_16722579_0	3728	JUP
loo_16724181_2	10564	ARFGEF2
loo_16732384_0	2153	F5
loo_16736291_0	4292	MLH1
loo_16737839_1	540	ATP7B
loo_16760737_0	26128	KIAA1279
loo_16769205_1	10020	GNE
loo_16769939_0	5621	PRNP
loo_16769939_5	5621	PRNP
loo_16769944_0	3759	KCNJ2
loo_16769944_5	3759	KCNJ2
loo_16769944_7	3759	KCNJ2
loo_16770780_0	859	CAV3
loo_16770780_1	859	CAV3
loo_16773272_1	1756	DMD
loo_16773427_0	7809	BSND
loo_16773427_1	7809	BSND
loo_16788382_0	1559	CYP2C9
loo_16793688_3	3674	ITGA2B
loo_16797397_0	8291	DYSF
loo_16802372_0	114548	CIAS1
loo_16806930_2	79628	SH3TC2
loo_16806930_4	79628	SH3TC2
loo_16806930_7	79628	SH3TC2
loo_16806930_8	79628	SH3TC2
loo_16813608_2	2697	GJA1
loo_16825507_0	4052	LTBP1
loo_16828753_0	6121	RPE65
loo_16830318_0	7080	TITF1
loo_16830318_17	7080	TITF1
loo_16832357_5	472	ATM
loo_16835863_6	3265	HRAS
loo_16835863_9	3265	HRAS
loo_16835863_11	3265	HRAS
loo_16835863_12	3265	HRAS
loo_16835935_1	5015	OTX2
loo_16843025_0	8050	PDHX
loo_16844507_3	8517	IKBKG
loo_16844507_7	8517	IKBKG
loo_1686725_4	7157	TP53
loo_16870389_0	999	CDH1
loo_16879203_2	4287	ATXN3
loo_16908342_0	7051	TGM1
loo_16908342_1	7051	TGM1
loo_16908342_2	3914	LAMB3
loo_16909025_0	210	ALAD
loo_16909388_0	6445	SGCG
loo_16917913_2	4524	MTHFR
loo_16921166_0	6663	SOX10
loo_16922729_0	4292	MLH1
loo_16922729_1	4292	MLH1
loo_16937129_2	415	ARSE
loo_16944148_1	2539	G6PD
loo_16950813_0	51135	IRAK4
loo_16953283_2	5627	PROS1
loo_16963153_5	2645	GCK
loo_16963153_7	2645	GCK
loo_16966276_1	7172	TPMT
loo_16980811_6	1080	CFTR
loo_16980811_7	1080	CFTR
loo_16982735_2	11200	CHEK2
loo_16988938_2	5925	RB1
loo_17008060_2	4948	OCA2
loo_17009072_5	1908	ET-3
loo_17010210_2	6794	STK11
loo_17011503_1	5468	PPARG
loo_17026626_0	64374	SIL1
loo_17026626_2	64374	SIL1
loo_17030087_2	3973	LHCGR
loo_17030534_0	2896	PGRN
loo_17035247_2	114798	SLITRK1
loo_17043900_3	889	KRIT1
loo_17046772_4	338	APOB
loo_17050284_1	8869	SIAT9
loo_17050284_3	8869	SIAT9
loo_17054685_3	6323	SCN1A
loo_17056291_5	2778	GNAS
loo_17056291_6	2778	GNAS
loo_17061155_0	4210	MEFV
loo_1706649_4	686	BTD
loo_17074468_3	3857	KRT9
loo_17101918_5	6535	SLC6A8
loo_17106611_0	1294	COL7A1
loo_17142130_0	445	ASS1
loo_17142130_4	445	ASS1
loo_17149617_0	4210	MEFV
loo_17159128_0	23064	SETX
loo_17160617_0	4864	NPC1
loo_17160617_1	4864	NPC1
loo_17163796_0	3908	LAMA2
loo_17163796_1	3908	LAMA2
loo_17163796_3	3908	LAMA2
loo_17171228_8	4524	MTHFR
loo_17178739_2	114548	CIAS1
loo_17191205_0	79840	NHEJ1
loo_17199584_6	4436	MSH2
loo_17208398_2	491	ATP2B2
loo_17211611_5	220074	DFNB63
loo_17234811_0	491	ATP2B2
loo_17236110_2	6507	SLC1A3
loo_17236799_1	38	ACAT1
loo_17258790_1	50674	NEUROG3
loo_17262999_1	3123	HLA-DRB1
loo_17262999_8	3123	HLA-DRB1
loo_17262999_9	3123	HLA-DRB1
loo_17262999_12	3123	HLA-DRB1
loo_17264300_4	148738	HJV
loo_17273684_2	1301	COL11A1
loo_17273684_5	1301	COL11A1
loo_17273684_6	1301	COL11A1
loo_17273684_9	1301	COL11A1
loo_17279084_0	2332	FMR1
loo_17290208_2	4693	NDP
loo_17301269_2	675	BRCA2
loo_17309641_0	23414	ZFPM2
loo_17334659_1	5621	PRNP
loo_17337496_3	6928	HNF1B
loo_17347447_1	1080	CFTR
loo_17347810_1	1406	CRX
loo_17351759_0	959	CD40L
loo_17351759_2	959	CD40L
loo_17351759_3	959	CD40L
loo_17351759_5	959	CD40L
loo_17381464_0	2161	F12
loo_17382128_0	686	BTD
loo_17382128_8	686	BTD
loo_17382128_13	686	BTD
loo_17391447_4	3423	IDS
loo_17392702_2	26047	CNTNAP2
loo_17392730_0	1565	CYP2D6
loo_17394201_0	25782	RAB3GAP2
loo_17394201_1	25782	RAB3GAP2
loo_17403716_2	1300	COL10A1
loo_17426749_1	3949	LDLR
loo_17426749_3	3949	LDLR
loo_17436221_0	5428	POLG
loo_17436295_8	55636	CHD7
loo_17452128_2	2717	GLA
loo_17452128_5	2717	GLA
loo_17459418_0	3145	PBGD
loo_17475937_1	3767	KCNJ11
loo_17482572_3	3784	KCNQ1
loo_17485622_10	5080	PAX6
loo_17486609_2	3549	IHH
loo_17486609_5	3549	IHH
loo_17503327_0	2200	FBN1
loo_17510949_1	19	ABCA1
loo_17513575_0	114548	CIAS1
loo_1752359_0	367	AR
loo_17526803_5	3815	KIT
loo_17526803_8	3815	KIT
loo_17526803_10	3815	KIT
loo_17540597_0	2548	GAA
loo_17541642_0	6598	INI1
loo_17546030_2	64840	PORCN
loo_17546030_5	64840	PORCN
loo_17546030_9	64840	PORCN
loo_17546030_14	64840	PORCN
loo_17551083_6	6662	SOX9
loo_17554617_4	5979	RET
loo_17554617_17	1910	EDNRB
loo_17561467_4	2261	FGFR3
loo_17567834_7	7157	TP53
loo_17567834_11	7157	TP53
loo_17567834_13	7157	TP53
loo_17574970_1	3717	JAK2
loo_1757964_0	5009	OTC
loo_17603022_0	51	ACOX1
loo_17605093_3	4000	LMNA
loo_17605093_4	4000	LMNA
loo_17607578_4	2160	F11
loo_17614318_4	8291	DYSF
loo_17621648_0	2263	FGFR2
loo_17641269_0	2593	GAMT
loo_17646634_3	8893	EIF2B5
loo_176581_1	3643	INSR
loo_17664401_4	170302	ARX
loo_17676601_1	50485	SMARCAL1
loo_17726484_2	1756	DMD
loo_17728275_0	4882	NPR2
loo_177445_4	2690	GHR
loo_17767372_0	4948	OCA2
loo_1777465_1	54658	UGT1A1
loo_17786191_0	149233	IL23R
loo_17795074_1	3043	HBB
loo_17795074_2	3043	HBB
loo_17823772_2	3767	KCNJ11
loo_1785320_0	2690	GHR
loo_1785320_6	2690	GHR
loo_17855451_0	6663	SOX10
loo_1789278_0	2332	FMR1
loo_1789278_3	2332	FMR1
loo_17897635_0	6331	SCN5A
loo_17897635_2	6331	SCN5A
loo_17904886_2	84342	COG8
loo_17904886_3	91949	COG7
loo_17904886_8	91949	COG7
loo_17920346_7	51119	SBDS
loo_17922147_1	6928	HNF1B
loo_17928950_5	8929	PHOX2B
loo_17937813_1	4594	MUT
loo_17949294_6	4595	MYH
loo_17963256_2	3265	HRAS
loo_17963256_4	3265	HRAS
loo_17986163_0	1565	CYP2D6
loo_17986829_6	3767	KCNJ11
loo_18032883_2	3717	JAK2
loo_18043863_0	2539	G6PD
loo_18059268_0	11330	CTRC
loo_18070137_0	443	ASPA
loo_18076099_5	11277	TREX1
loo_18080322_9	5781	PTPN11
loo_18165278_1	3815	KIT
loo_18165278_3	3815	KIT
loo_18165278_4	3815	KIT
loo_18171466_4	6335	SCN9A
loo_18172006_1	4763	NF1
loo_18172006_4	4763	NF1
loo_18185908_1	1493	CTLA4
loo_1819460_0	213	ALB
loo_1819460_4	213	ALB
loo_1819460_8	213	ALB
loo_1819460_9	213	ALB
loo_18197187_1	2670	GFAP
loo_18197191_0	54658	UGT1A1
loo_18222468_1	3757	KCNH2
loo_18250227_0	3717	JAK2
loo_18261130_0	8086	AAAS
loo_18261139_0	3858	KRT10
loo_18301448_1	4595	MUTYH
loo_18320920_0	326	AIRE
loo_18321754_2	5428	POLG1
loo_18322702_0	5080	PAX6
loo_18334552_2	4000	LMNA
loo_18362022_0	3757	KCNH2
loo_18362022_4	3757	KCNH2
loo_18369529_1	6598	INI1
loo_18369529_3	6598	INI1
loo_1837283_2	3073	HEXA
loo_1837283_3	3073	HEXA
loo_1837283_10	3073	HEXA
loo_18387838_0	5053	PAH
loo_18413479_4	6712	SPTBN2
loo_18465714_3	7045	TGFBI
loo_18513342_5	10456	HAX1
loo_18515884_2	2160	F11
loo_18519871_0	8890	EIF2B4
loo_18519871_1	8893	EIF2B5
loo_18519871_8	8893	EIF2B5
loo_18520110_0	2625	GATA3
loo_18534194_1	4595	MUTYH
loo_18543015_1	8878	SQSTM1
loo_18543015_5	8878	SQSTM1
loo_18556664_1	9896	FIG4
loo_18593567_1	3757	KCNH2
loo_18604465_0	26278	SACS
loo_18625651_0	2213	FCGR2B
loo_18647815_1	5573	PRKAR1A
loo_18647815_8	5573	PRKAR1A
loo_18647815_11	5573	PRKAR1A
loo_18652600_5	1756	DMD
loo_18652600_6	1756	DMD
loo_18669439_0	5728	PTEN
loo_18669439_4	7157	TP53
loo_18680205_2	672	BRCA1
loo_18680205_3	672	BRCA1
